Timestamp,True_X,True_Y,Mean_Mag_x,Mean_Mag_y,Mean_Mag_z,Mean_Acc_x,Mean_Acc_y,Mean_Acc_z,Mean_Gyro_x,Mean_Gyro_y,Mean_Gyro_z,Mean_Orn_x,Mean_Orn_y,Mean_Orn_z,Mean_Pressure,00:1a:ab:a0:de:a4,00:1a:ac:a0:de:b5,00:1a:ac:a0:de:b7,00:1a:ac:a0:de:b8,00:1a:ac:a0:de:d3,00:1a:ac:a0:de:e8,00:1a:ac:a0:de:e9,00:1a:ac:a0:de:f5,00:1a:ac:a0:de:f6,00:1a:ac:a0:de:g9,00:1a:ac:a0:de:h4,00:1a:ac:a0:de:k7,00:1a:ac:a0:de:k8,00:1a:ac:a0:de:m2,00:1a:ac:a0:de:m3,00:1a:ac:a0:de:n6,00:1a:ac:a0:de:n8,00:1a:ac:a0:de:p1,00:1a:ac:a0:de:p2,00:1a:ac:a0:de:p3,00:1a:ac:a0:de:p4,00:1a:ac:a0:de:p5,00:1a:ac:a0:de:p6,00:1a:ac:a0:de:p7,00:1a:ac:a0:de:p8,00:1a:ac:a0:de:r2,00:1a:ac:a0:de:r5,00:1a:ac:a0:de:r6,00:1a:ac:a0:de:r9,00:1a:ac:a0:de:s1,00:1a:ac:a0:de:s2,00:1a:ac:a0:de:s3,00:1a:ac:a0:de:s4,00:1a:ac:a0:de:s5,00:1a:ac:a0:de:s6,00:1a:ac:a0:de:s7,00:1a:ac:a0:de:t3,00:1a:ac:a0:de:t5,00:1a:ac:a0:de:t7,00:1a:ac:a0:de:t8,00:1a:ac:a0:de:u1,00:1a:ac:a0:de:u2,00:1a:ac:a0:de:u3,00:1a:ac:a0:de:u4,00:1a:ac:a0:de:u5,00:1a:ac:a0:de:v8,00:1a:ac:a0:de:w2,00:1a:ac:a0:de:w3,00:1a:ac:a0:de:w6,00:1a:ac:a0:de:w7,00:1a:ac:a0:de:w8,00:1a:ac:a0:de:w9,00:1a:ac:a0:de:x1,00:1a:ac:a0:de:x2,00:1a:ac:a0:de:x3,00:1a:ac:a0:de:x4,00:1a:ac:a0:de:x7,32:24:a9:c6:2d:75,70:5d:cc:e8:73:1c,70:5d:cc:e8:73:1e,86:25:19:b5:ef:50,88:36:6c:4b:14:1c,ea:d8:d1:b4:cf:21,00:1a:ac:a0:de:r1,00:1a:ac:a0:de:t9,00:1a:ac:a0:de:h3,00:1a:ac:a0:de:b6,00:1a:ac:a0:de:v7,00:1a:ac:a0:de:k9,88:36:6c:51:f3:22,00:1a:ac:a0:de:f8,00:1a:ac:a0:de:l8,00:1a:ac:a0:de:n9,00:1a:ac:a0:de:t6,70:5d:cc:b6:d1:c8,00:1a:ac:a0:de:n4,00:1a:ac:a0:de:h6,00:1a:ac:a0:de:j9,00:1a:ac:a0:de:l1,72:5d:cc:c6:d1:c8,00:1a:ac:a0:de:f3,00:1a:ac:a0:de:r7,00:1a:ac:a0:de:w4,00:1a:ac:a0:de:b3,00:1a:ac:a0:de:m9,00:1a:ac:a0:de:f2,70:5d:cc:05:03:10,00:1a:ac:a0:de:f7,00:1a:ac:a0:de:l7,00:1a:ab:a0:de:a7,00:1a:ac:a0:de:g2,00:1a:ac:a0:de:i8,00:1a:ac:a0:de:l2,00:1a:ac:a0:de:d4,00:1a:ac:a0:de:t1,00:1a:ac:a0:de:h9,00:1a:ac:a0:de:q4,00:1a:ac:a0:de:v1,00:1a:ac:a0:de:g7,00:1a:ac:a0:de:n7,00:1a:ac:a0:de:t4,00:1a:ac:a0:de:n5,70:5d:cc:b1:75:50,90:9f:33:a4:06:5c,00:1a:ac:a0:de:t2,00:1a:ac:a0:de:j6,00:1a:ac:a0:de:l9,00:1a:ac:a0:de:j7,00:1a:ac:a0:de:k4,00:1a:ac:a0:de:b1,70:5d:cc:ea:72:5c,00:1a:ac:a0:de:k2,72:5d:cc:4b:31:60,00:1a:ac:a0:de:k1,00:1a:ac:a0:de:r3,00:1a:ac:a0:de:v9,00:1a:ac:a0:de:f9,00:1a:ac:a0:de:i6,00:1a:ac:a0:de:m4,00:1a:ac:a0:de:g1,00:1a:ac:a0:de:j1,00:1a:ac:a0:de:r4,00:1a:ac:a0:de:w1,00:1a:ac:a0:de:b4,00:1a:ac:a0:de:b2,00:1a:ac:a0:de:j5,00:1a:ac:a0:de:k3,00:1b:ad:a1:df:a8,28:b3:71:0f:d8:ec,28:b3:71:0f:d8:ed,28:b3:71:4f:d8:ec,28:b3:71:8f:d8:ec,28:b3:71:cf:d8:ec,00:1a:ac:a0:de:h5,28:b3:71:0f:d8:e9,28:b3:71:4f:d8:e8,28:b3:71:8f:d8:e8,28:b3:71:cf:d8:e8,00:1a:ac:a0:de:j8,28:b3:71:0f:d8:e8,00:1a:ac:a0:de:j2,00:1a:ac:a0:de:i7,00:1a:ac:a0:de:r8,00:1a:ac:a0:de:w5,70:5d:cc:ea:72:5e,70:5d:cc:1b:31:60,00:1a:ac:a0:de:c2,00:1a:ac:a0:de:q2,00:1a:ac:a0:de:u8,00:1a:ac:a0:de:c1,00:1a:ac:a0:de:q5,00:1a:ac:a0:de:q6,00:1a:ac:a0:de:v2,00:1a:ac:a0:de:e1,00:1a:ac:a0:de:e4,00:1a:ac:a0:de:m5,00:1a:ac:a0:de:s8,00:1a:ac:a0:de:v3,00:1a:ac:a0:de:p9,00:1a:ac:a0:de:u6,00:1a:ac:a0:de:q3,00:1a:ac:a0:de:u9,00:1a:ac:a0:de:x5,00:1a:ac:a0:de:v5,00:1a:ac:a0:de:q8,00:1a:ac:a0:de:j3
2021.05.22 153327,75.0,24.0,49.739039464,13.289759779999997,-27.022079632000008,-0.33284250784,0.2253108358528,9.975410808,0.002321898871576001,0.0004673118921600006,0.0012828169144000004,-0.022641517311800228,0.03337335912790145,-1.292335121154785,1000.5655028000003,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-81.0,-100.0,-100.0,-60.0,-100.0,-100.0,-79.0,-88.0,-100.0,-80.0,-75.0,-80.0,-64.0,-67.0,-72.0,-100.0,-100.0,-100.0,-100.0,-73.0,-81.0,-100.0,-100.0,-60.0,-87.0,-100.0,-81.0,-88.0,-100.0,-81.0,-68.0,-81.0,-63.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-44.0,-100.0,-100.0,-100.0,-43.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-76.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-72.0,-79.0,-100.0,-74.0,-100.0,-66.0,-100.0,-100.0,-100.0,-85.0,-100.0,-68.0,-73.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-100.0,-66.0,-66.0,-100.0,-76.0,-75.0,-76.0,-100.0,-100.0,-80.0,-100.0,-75.0,-89.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.22 153337,76.0,24.0,43.531218951219515,9.419024170731706,-26.690731292682926,-0.2922377847642276,0.2400114510943089,9.97563892682927,0.0002248928349349594,-0.004489735346341463,0.007284553154065042,-0.02405600527294801,0.029300788996695703,-1.3386050094433917,1000.5551460975611,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-83.0,-100.0,-100.0,-51.0,-88.0,-100.0,-85.0,-86.0,-75.0,-82.0,-73.0,-80.0,-67.0,-73.0,-76.0,-100.0,-100.0,-100.0,-100.0,-75.0,-83.0,-100.0,-100.0,-51.0,-88.0,-100.0,-85.0,-85.0,-74.0,-82.0,-71.0,-80.0,-67.0,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-44.0,-100.0,-100.0,-100.0,-44.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-68.0,-100.0,-84.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-80.0,-79.0,-100.0,-78.0,-100.0,-68.0,-100.0,-100.0,-100.0,-84.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-70.0,-70.0,-100.0,-70.0,-100.0,-70.0,-100.0,-100.0,-78.0,-91.0,-100.0,-100.0,-100.0,-89.0,-91.0,-87.0,-100.0,-100.0,-100.0
2021.05.22 153347,77.0,24.0,39.301889275590554,10.294015492913385,-31.645511362204722,-0.3948856693149607,0.34871575651653547,9.970043059055119,0.001159042071188976,-0.0020044313744881893,0.0019635613377952756,-0.03494042026082519,0.03963363739494541,-1.2779297584623803,1000.5576005511813,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-89.0,-100.0,-100.0,-100.0,-79.0,-80.0,-100.0,-100.0,-45.0,-88.0,-100.0,-100.0,-100.0,-77.0,-82.0,-79.0,-78.0,-65.0,-72.0,-76.0,-100.0,-90.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-45.0,-90.0,-100.0,-83.0,-100.0,-77.0,-83.0,-76.0,-78.0,-64.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-42.0,-100.0,-100.0,-100.0,-41.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-56.0,-56.0,-100.0,-89.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-72.0,-84.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-63.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-63.0,-64.0,-100.0,-64.0,-77.0,-64.0,-100.0,-100.0,-79.0,-79.0,-100.0,-80.0,-82.0,-90.0,-90.0,-78.0,-91.0,-100.0,-100.0
2021.05.22 153358,78.0,24.0,40.61709624193549,13.145322302419352,-35.37532221774194,-0.25977881546774195,0.19855103075806452,9.982581193548388,0.0029469521919112908,-0.0028311635057258065,0.008853289235080646,-0.019933968123363947,0.02599412924046774,-1.2340976095968677,1000.5697245161291,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-83.0,-100.0,-100.0,-43.0,-100.0,-100.0,-83.0,-88.0,-74.0,-82.0,-79.0,-79.0,-67.0,-71.0,-72.0,-100.0,-100.0,-100.0,-100.0,-73.0,-82.0,-100.0,-100.0,-43.0,-87.0,-100.0,-84.0,-87.0,-75.0,-82.0,-83.0,-79.0,-65.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-40.0,-100.0,-100.0,-100.0,-40.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-56.0,-55.0,-100.0,-87.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-79.0,-83.0,-100.0,-76.0,-100.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-68.0,-67.0,-100.0,-62.0,-77.0,-62.0,-100.0,-100.0,-74.0,-79.0,-75.0,-85.0,-100.0,-88.0,-89.0,-100.0,-100.0,-100.0,-100.0
2021.05.22 153408,79.0,24.0,43.36992322900763,13.1170989389313,-34.874197908396944,-0.33192690567175576,0.2686157014274809,9.96656182442748,0.00238587646867939,-0.00429202781740458,0.007333572398473283,-0.02694697040115401,0.03331831891359827,-1.2481110687474257,1000.5739328244275,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-84.0,-100.0,-100.0,-45.0,-88.0,-100.0,-100.0,-89.0,-77.0,-84.0,-100.0,-83.0,-64.0,-73.0,-76.0,-100.0,-100.0,-100.0,-100.0,-77.0,-85.0,-100.0,-100.0,-45.0,-89.0,-100.0,-100.0,-100.0,-77.0,-85.0,-76.0,-83.0,-66.0,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-34.0,-100.0,-100.0,-100.0,-33.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-58.0,-57.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-78.0,-100.0,-100.0,-84.0,-100.0,-66.0,-100.0,-100.0,-100.0,-92.0,-100.0,-65.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-62.0,-61.0,-100.0,-64.0,-75.0,-65.0,-100.0,-100.0,-76.0,-100.0,-75.0,-100.0,-81.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0
2021.05.22 153418,80.0,24.0,44.84213057377049,15.26262268852459,-31.23196676229508,-0.4320684757786885,0.16865899709836066,9.971428438524592,0.002194918830688524,-0.0013887169670491804,0.006075645657377049,-0.016872438114541012,0.04325198425651813,-1.2211753061560333,1000.5794824590165,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-80.0,-89.0,-100.0,-42.0,-89.0,-100.0,-82.0,-100.0,-72.0,-83.0,-100.0,-81.0,-66.0,-76.0,-82.0,-100.0,-100.0,-100.0,-100.0,-71.0,-80.0,-90.0,-100.0,-42.0,-88.0,-100.0,-100.0,-100.0,-74.0,-83.0,-100.0,-82.0,-66.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-34.0,-100.0,-100.0,-100.0,-33.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-65.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-78.0,-100.0,-100.0,-82.0,-100.0,-64.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-66.0,-68.0,-100.0,-64.0,-79.0,-64.0,-100.0,-100.0,-80.0,-80.0,-78.0,-100.0,-100.0,-88.0,-86.0,-100.0,-100.0,-100.0,-100.0
2021.05.22 153429,81.0,24.0,46.95669376033058,19.028925380165287,-30.491404644628098,-0.2195609370578512,0.23442126927438017,9.977378363636364,0.0028243228123223142,-0.001204944116198347,0.004281327221074379,-0.023489546889505962,0.02200329739763454,-1.1667019877552,1000.5702110743802,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-90.0,-100.0,-100.0,-100.0,-75.0,-81.0,-100.0,-100.0,-37.0,-88.0,-100.0,-100.0,-100.0,-74.0,-85.0,-82.0,-80.0,-68.0,-72.0,-80.0,-100.0,-100.0,-100.0,-100.0,-75.0,-81.0,-100.0,-100.0,-38.0,-87.0,-100.0,-100.0,-100.0,-74.0,-85.0,-81.0,-81.0,-67.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-34.0,-100.0,-100.0,-100.0,-35.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-70.0,-72.0,-100.0,-78.0,-80.0,-78.0,-100.0,-100.0,-86.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.05.22 153439,82.0,24.0,55.07627827906977,14.906511368217055,-28.515813596899225,-0.18220616829767441,0.21604153972248064,9.979318825581394,-0.00013349522913953492,-0.00475942158488372,0.0051376890569767445,-0.021658799758130395,0.018214666118119734,-1.2930427956026653,1000.5654181395349,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-89.0,-100.0,-100.0,-100.0,-72.0,-85.0,-90.0,-100.0,-42.0,-89.0,-100.0,-100.0,-100.0,-100.0,-84.0,-74.0,-80.0,-62.0,-73.0,-100.0,-100.0,-90.0,-100.0,-100.0,-72.0,-85.0,-100.0,-100.0,-43.0,-89.0,-100.0,-82.0,-100.0,-73.0,-84.0,-75.0,-80.0,-66.0,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-41.0,-100.0,-100.0,-100.0,-42.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-83.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-68.0,-68.0,-100.0,-81.0,-100.0,-81.0,-100.0,-100.0,-100.0,-89.0,-82.0,-100.0,-100.0,-90.0,-90.0,-88.0,-84.0,-79.0,-100.0
2021.05.22 153505,83.0,24.0,52.376665873015874,5.853809434920633,-29.077142484126984,-0.1952854139349206,0.40679869186507944,9.96877214285714,0.0031272717340793646,0.0008190926724603174,0.002379775908333333,-0.040791228376624564,0.019550765867553808,-1.4350087756202334,1000.5717396031748,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-41.0,-85.0,-100.0,-100.0,-100.0,-79.0,-84.0,-77.0,-78.0,-67.0,-75.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-82.0,-100.0,-100.0,-41.0,-85.0,-100.0,-85.0,-100.0,-79.0,-83.0,-77.0,-78.0,-66.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-30.0,-100.0,-100.0,-100.0,-31.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-87.0,-86.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-70.0,-69.0,-100.0,-83.0,-86.0,-83.0,-100.0,-100.0,-100.0,-92.0,-86.0,-100.0,-100.0,-88.0,-87.0,-100.0,-100.0,-84.0,-100.0
2021.05.22 153515,84.0,24.0,47.664171884892085,6.4437409007194235,-31.63035918705036,-0.14040096341726618,0.42306319187769786,9.963369805755395,0.0017755479351654682,0.003230883698920863,0.006172797750719426,-0.04247301394411311,0.014151384375077344,-1.4068406099895778,1000.5522831654677,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-83.0,-100.0,-100.0,-100.0,-74.0,-81.0,-91.0,-100.0,-54.0,-86.0,-100.0,-100.0,-100.0,-77.0,-81.0,-74.0,-76.0,-67.0,-71.0,-86.0,-100.0,-85.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-54.0,-86.0,-100.0,-85.0,-100.0,-77.0,-81.0,-74.0,-77.0,-66.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-42.0,-100.0,-100.0,-100.0,-42.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-67.0,-68.0,-100.0,-83.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-91.0,-100.0,-100.0,-85.0,-84.0,-93.0
2021.05.22 153528,85.0,24.0,49.275999177777784,6.5893332392592585,-32.75955494814815,-0.2342842229362963,0.4653583428888889,9.96596492962963,-0.00043740229634074153,0.0027551153055555546,0.003905646043703704,-0.046763237276011005,0.023505779318683914,-1.4039512863865604,1000.5756522962965,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-86.0,-100.0,-100.0,-100.0,-70.0,-81.0,-100.0,-100.0,-56.0,-86.0,-100.0,-84.0,-100.0,-73.0,-81.0,-82.0,-81.0,-72.0,-74.0,-81.0,-100.0,-88.0,-100.0,-100.0,-70.0,-81.0,-100.0,-100.0,-56.0,-86.0,-100.0,-83.0,-100.0,-77.0,-81.0,-81.0,-81.0,-72.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-41.0,-100.0,-87.0,-100.0,-41.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-84.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-68.0,-67.0,-100.0,-86.0,-83.0,-86.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-90.0,-89.0,-100.0,-80.0,-81.0,-100.0
