Timestamp,True_X,True_Y,Mean_Mag_x,Mean_Mag_y,Mean_Mag_z,Mean_Acc_x,Mean_Acc_y,Mean_Acc_z,Mean_Gyro_x,Mean_Gyro_y,Mean_Gyro_z,Mean_Orn_x,Mean_Orn_y,Mean_Orn_z,Mean_Pressure,00:1a:ab:a0:de:a2,00:1a:ab:a0:de:a3,00:1a:ab:a0:de:a4,00:1a:ac:a0:de:b3,00:1a:ac:a0:de:b5,00:1a:ac:a0:de:b7,00:1a:ac:a0:de:b8,00:1a:ac:a0:de:d3,00:1a:ac:a0:de:f6,00:1a:ac:a0:de:g5,00:1a:ac:a0:de:g8,00:1a:ac:a0:de:g9,00:1a:ac:a0:de:h2,00:1a:ac:a0:de:h3,00:1a:ac:a0:de:h4,00:1a:ac:a0:de:h7,00:1a:ac:a0:de:i1,00:1a:ac:a0:de:i2,00:1a:ac:a0:de:i8,00:1a:ac:a0:de:j7,00:1a:ac:a0:de:k7,00:1a:ac:a0:de:k8,00:1a:ac:a0:de:l2,00:1a:ac:a0:de:l5,00:1a:ac:a0:de:l7,00:1a:ac:a0:de:m1,00:1a:ac:a0:de:m2,00:1a:ac:a0:de:m3,00:1a:ac:a0:de:n2,00:1a:ac:a0:de:n6,00:1a:ac:a0:de:n8,00:1a:ac:a0:de:p1,00:1a:ac:a0:de:p2,00:1a:ac:a0:de:p3,00:1a:ac:a0:de:p4,00:1a:ac:a0:de:p5,00:1a:ac:a0:de:p6,00:1a:ac:a0:de:p7,00:1a:ac:a0:de:p8,00:1a:ac:a0:de:r1,00:1a:ac:a0:de:r2,00:1a:ac:a0:de:r5,00:1a:ac:a0:de:r6,00:1a:ac:a0:de:r9,00:1a:ac:a0:de:s1,00:1a:ac:a0:de:s2,00:1a:ac:a0:de:s3,00:1a:ac:a0:de:s4,00:1a:ac:a0:de:s5,00:1a:ac:a0:de:s6,00:1a:ac:a0:de:s7,00:1a:ac:a0:de:t3,00:1a:ac:a0:de:t5,00:1a:ac:a0:de:t7,00:1a:ac:a0:de:t8,00:1a:ac:a0:de:t9,00:1a:ac:a0:de:u1,00:1a:ac:a0:de:u2,00:1a:ac:a0:de:u3,00:1a:ac:a0:de:u4,00:1a:ac:a0:de:u5,00:1a:ac:a0:de:v7,00:1a:ac:a0:de:v8,00:1a:ac:a0:de:w2,00:1a:ac:a0:de:w3,00:1a:ac:a0:de:w6,00:1a:ac:a0:de:w7,00:1a:ac:a0:de:w8,00:1a:ac:a0:de:w9,00:1a:ac:a0:de:x1,00:1a:ac:a0:de:x2,00:1a:ac:a0:de:x3,00:1a:ac:a0:de:x4,00:1a:ac:a0:de:x7,00:1a:ac:a0:de:b6,00:1a:ac:a0:de:i3,00:1a:ac:a0:de:n3,00:1a:ac:a0:de:f7,00:1a:ac:a0:de:e3,00:1a:ac:a0:de:e9,00:1a:ac:a0:de:f5,00:1a:ac:a0:de:k9,00:1a:ac:a0:de:g2,00:1a:ac:a0:de:j8,00:1a:ac:a0:de:n4,00:1a:ac:a0:de:t1,00:1a:ac:a0:de:t6,00:1a:ac:a0:de:f8,00:1a:ac:a0:de:j9,00:1a:ac:a0:de:n9,00:1a:ab:a0:de:a7,00:1a:ac:a0:de:h6,00:1a:ac:a0:de:l1,00:1a:ac:a0:de:f2,00:1a:ac:a0:de:h9,00:1a:ac:a0:de:k6,00:1a:ac:a0:de:m9,00:1a:ac:a0:de:d4,70:5d:cc:05:03:10,00:1a:ac:a0:de:k4,00:1a:ac:a0:de:f9,00:1a:ac:a0:de:d5,00:1a:ac:a0:de:e8,00:1a:ac:a0:de:t4,90:9f:33:a4:06:5c,00:1a:ac:a0:de:i9,00:1a:ac:a0:de:f3,00:1a:ac:a0:de:d6,00:1a:ac:a0:de:n7,00:1a:ac:a0:de:n5,00:1a:ac:a0:de:t2,00:1a:ac:a0:de:b2,00:1a:ac:a0:de:i6,00:1a:ac:a0:de:l8,00:1a:ac:a0:de:l9,00:1a:ac:a0:de:b1,00:1a:ac:a0:de:g1,00:1a:ac:a0:de:l4,00:1a:ab:a0:de:a9,00:1a:ac:a0:de:k1,00:1a:ac:a0:de:k2,00:1a:ac:a0:de:w4,00:1a:ac:a0:de:k3,00:1a:ac:a0:de:r7,00:1a:ac:a0:de:r4,00:1a:ac:a0:de:w1,00:1a:ac:a0:de:q2,00:1a:ac:a0:de:v9,00:1a:ac:a0:de:b4,00:1a:ac:a0:de:r3,00:1a:ac:a0:de:i7,00:1a:ac:a0:de:j1,00:1a:ac:a0:de:h5,00:1a:ac:a0:de:r8,00:1a:ac:a0:de:w5,00:1a:ac:a0:de:j5,00:1a:ac:a0:de:c2,00:1a:ac:a0:de:j2,00:1a:ac:a0:de:j4,00:1a:ac:a0:de:u8,00:1a:ab:a0:de:a8,00:1a:ac:a0:de:m4,00:1a:ac:a0:de:q4,00:1a:ac:a0:de:c1,00:1a:ac:a0:de:v1,00:1a:ac:a0:de:v3,00:1a:ac:a0:de:f1,00:1a:ac:a0:de:q5,00:1a:ac:a0:de:v2,00:1a:ac:a0:de:k5,00:1a:ac:a0:de:m5,00:1a:ac:a0:de:m6,00:1a:ac:a0:de:m7,00:1a:ac:a0:de:s8,00:1a:ac:a0:de:p9,00:1a:ac:a0:de:u6,00:1a:ac:a0:de:q6,00:1a:ac:a0:de:q3,00:1a:ac:a0:de:u9,00:1a:ac:a0:de:x5,00:1a:ac:a0:de:q8,00:1a:ac:a0:de:v5,00:1a:ac:a0:de:q9,00:1a:ac:a0:de:v6,00:1a:ac:a0:de:j3
2021.01.10 214141,74.0,24.0,35.92353606097561,6.458780379878051,-30.245853298780485,-0.32474541908536586,0.960688168719512,9.965132310975608,0.002358565860060976,0.0015655284132317074,-0.006411596936219512,-0.09605330753526305,0.03259773601823278,-1.3063261668856552,1021.1478933536586,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-78.0,-100.0,-100.0,-44.0,-46.0,-100.0,-100.0,-80.0,-83.0,-68.0,-82.0,-76.0,-83.0,-56.0,-64.0,-60.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-78.0,-100.0,-100.0,-44.0,-47.0,-100.0,-100.0,-100.0,-84.0,-68.0,-82.0,-76.0,-83.0,-56.0,-64.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-90.0,-78.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-81.0,-100.0,-81.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-82.0,-65.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-80.0,-100.0,-83.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 214159,75.0,24.0,46.26937425,9.637499816875001,-25.404374675000003,-0.4538198245,0.60717312925,9.987837034375,0.003968791553375,0.0015347990025625,-0.005227021184875,-0.060677480872254774,0.04545568308094512,-1.3250132381916047,1021.1437576874999,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-88.0,-100.0,-100.0,-100.0,-100.0,-64.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-80.0,-100.0,-100.0,-45.0,-50.0,-84.0,-100.0,-100.0,-86.0,-70.0,-77.0,-74.0,-79.0,-51.0,-68.0,-64.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-79.0,-87.0,-100.0,-46.0,-50.0,-81.0,-100.0,-100.0,-85.0,-70.0,-78.0,-67.0,-79.0,-53.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-78.0,-91.0,-100.0,-100.0,-100.0,-86.0,-89.0,-86.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-89.0,-63.0,-74.0,-100.0,-74.0,-85.0,-100.0,-79.0,-78.0,-100.0,-84.0,-72.0,-100.0,-100.0,-85.0,-85.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 214213,76.0,24.0,41.03552746583851,5.850931577018634,-26.885217037267076,-0.316133501863354,0.5746705689763976,9.995086090062111,0.0020439017263975162,0.00045463924204968944,-0.0006180476895031058,-0.0573753371204051,0.031588527668984734,-1.3868527101433796,1021.1384213664594,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-80.0,-100.0,-100.0,-41.0,-47.0,-84.0,-100.0,-81.0,-87.0,-72.0,-80.0,-76.0,-83.0,-59.0,-67.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-80.0,-100.0,-100.0,-42.0,-47.0,-83.0,-100.0,-100.0,-87.0,-72.0,-81.0,-75.0,-84.0,-59.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-70.0,-88.0,-60.0,-100.0,-100.0,-100.0,-75.0,-100.0,-72.0,-72.0,-100.0,-79.0,-72.0,-90.0,-78.0,-81.0,-100.0,-75.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 214226,77.0,24.0,36.67662605421687,5.451686662048193,-30.980963283132525,-0.3385158408795181,0.6492667475903615,9.983909599397592,0.0007232941031927713,-1.8583699156627234e-05,-0.00812508901512048,-0.06492086809622231,0.03394659836383824,-1.3617185727659478,1021.1328881325303,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-81.0,-100.0,-100.0,-36.0,-45.0,-100.0,-100.0,-82.0,-87.0,-74.0,-82.0,-100.0,-81.0,-59.0,-68.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-81.0,-100.0,-100.0,-37.0,-45.0,-100.0,-100.0,-83.0,-89.0,-75.0,-83.0,-100.0,-81.0,-60.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-64.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63.0,-63.0,-100.0,-75.0,-100.0,-100.0,-80.0,-82.0,-81.0,-100.0,-90.0,-89.0,-80.0,-82.0,-82.0,-100.0,-100.0,-100.0
2021.01.10 214239,78.0,24.0,37.95165592024539,6.3761962073619625,-34.781226631901845,-0.287107334601227,0.7313260990797547,9.987093058282207,-0.0004008625209815959,-0.0017483674652760727,-0.005694609519263804,-0.07306349330061779,0.028787061834902067,-1.3319266873634665,1021.1261130061348,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-88.0,-100.0,-100.0,-100.0,-74.0,-79.0,-100.0,-100.0,-36.0,-41.0,-100.0,-100.0,-82.0,-91.0,-68.0,-82.0,-76.0,-86.0,-61.0,-72.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-80.0,-100.0,-100.0,-37.0,-42.0,-100.0,-100.0,-82.0,-90.0,-68.0,-83.0,-76.0,-86.0,-61.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63.0,-100.0,-63.0,-64.0,-100.0,-64.0,-79.0,-100.0,-66.0,-66.0,-100.0,-72.0,-78.0,-100.0,-75.0,-100.0,-100.0,-79.0,-89.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 214253,79.0,24.0,40.509642273809526,7.144642717261904,-34.486070880952376,-0.38248540057738095,0.6262168770238096,9.992534389880953,-0.00031308295839285705,6.763152744047609e-05,-0.007594305860773809,-0.06254711458902978,0.03830219224549915,-1.3349540588401614,1021.1250238095239,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-81.0,-100.0,-100.0,-35.0,-42.0,-100.0,-100.0,-79.0,-88.0,-82.0,-82.0,-74.0,-83.0,-61.0,-74.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-80.0,-100.0,-100.0,-35.0,-42.0,-100.0,-100.0,-79.0,-90.0,-73.0,-82.0,-74.0,-83.0,-61.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-87.0,-63.0,-59.0,-100.0,-59.0,-100.0,-100.0,-58.0,-58.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-86.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 214308,80.0,24.0,42.54223541614907,8.681738943478262,-32.05416111180124,-0.3633795340496894,0.7148620475155278,9.983516220496895,0.001562039501552795,-0.001510753185341615,-0.00845305842341615,-0.07142885443494182,0.0363885467634854,-1.3092326725491825,1021.1219613664597,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-39.0,-33.0,-100.0,-100.0,-100.0,-90.0,-100.0,-82.0,-74.0,-83.0,-100.0,-74.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-39.0,-33.0,-100.0,-100.0,-100.0,-88.0,-100.0,-82.0,-73.0,-84.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-60.0,-64.0,-100.0,-65.0,-100.0,-100.0,-62.0,-62.0,-100.0,-74.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-88.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.01.10 214323,81.0,24.0,42.37097093714286,13.11565686,-27.068571108571422,-0.32340495997142854,0.7093210134857143,9.988722974285714,0.0016758650866285712,-0.0001767144027428572,-0.008797419517999998,-0.07084759041666981,0.03237949333552799,-1.2208502333504814,1021.1199878285715,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-88.0,-100.0,-100.0,-100.0,-68.0,-80.0,-100.0,-100.0,-32.0,-35.0,-85.0,-100.0,-82.0,-90.0,-72.0,-82.0,-75.0,-86.0,-58.0,-76.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.0,-79.0,-100.0,-100.0,-32.0,-35.0,-90.0,-100.0,-100.0,-100.0,-72.0,-82.0,-75.0,-85.0,-58.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-71.0,-73.0,-100.0,-73.0,-77.0,-100.0,-80.0,-80.0,-100.0,-86.0,-83.0,-100.0,-100.0,-90.0,-100.0,-82.0,-88.0,-90.0,-100.0,-83.0,-83.0,-100.0,-100.0,-100.0
2021.01.10 214337,82.0,24.0,49.830866236994225,8.800924665895954,-25.198612410404625,-0.34322552080924856,0.8066214972832368,9.977911942196531,0.0019659127209826588,-0.002048958647745665,-0.006912484132774566,-0.08061808259414796,0.03439890265981581,-1.350134339635772,1021.1170841040463,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-90.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-80.0,-100.0,-100.0,-34.0,-41.0,-100.0,-100.0,-85.0,-90.0,-77.0,-84.0,-77.0,-79.0,-64.0,-78.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-80.0,-86.0,-100.0,-34.0,-42.0,-100.0,-100.0,-100.0,-88.0,-75.0,-84.0,-100.0,-80.0,-65.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-70.0,-77.0,-100.0,-78.0,-100.0,-100.0,-80.0,-80.0,-100.0,-86.0,-82.0,-100.0,-100.0,-87.0,-87.0,-84.0,-88.0,-88.0,-100.0,-83.0,-83.0,-100.0,-100.0,-100.0
2021.01.10 214351,83.0,24.0,46.80036739877301,2.0002453690797544,-24.045275760736196,-0.3370933298159509,0.752419219815951,9.976737457055215,0.0017465348919631905,-0.0010925306518404908,-0.007189917711288343,-0.07523108136617329,0.03383224071260605,-1.4849120458942249,1021.1164125766873,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-88.0,-100.0,-100.0,-100.0,-74.0,-81.0,-87.0,-100.0,-41.0,-47.0,-87.0,-100.0,-86.0,-88.0,-77.0,-81.0,-71.0,-79.0,-71.0,-73.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-81.0,-100.0,-100.0,-41.0,-47.0,-100.0,-100.0,-85.0,-88.0,-80.0,-81.0,-71.0,-80.0,-71.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-90.0,-100.0,-89.0,-100.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-100.0,-70.0,-77.0,-100.0,-77.0,-84.0,-100.0,-81.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-82.0,-81.0,-100.0,-100.0,-100.0
2021.01.10 214404,84.0,24.0,43.32781015976332,2.4869822030177513,-26.759999639053255,-0.36564401605917163,0.6048448204142012,9.990430340236687,0.0011713720240828405,-0.001693705368106509,-0.0056654932325443785,-0.0604217670549302,0.03660384174188341,-1.4717066316209602,1021.1173493491125,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-88.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.0,-81.0,-100.0,-100.0,-40.0,-46.0,-87.0,-100.0,-100.0,-90.0,-76.0,-80.0,-74.0,-83.0,-68.0,-73.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.0,-81.0,-100.0,-100.0,-41.0,-46.0,-100.0,-100.0,-88.0,-90.0,-77.0,-80.0,-74.0,-83.0,-68.0,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69.0,-100.0,-75.0,-80.0,-100.0,-79.0,-84.0,-100.0,-82.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-85.0,-86.0,-100.0,-82.0,-83.0,-100.0,-100.0,-100.0
